0 0 0.7598 -0.7598 6.90891e-310 1 0 0 0 0 0
52 0 0.7598 -0.7598 6.90891e-310 1 0 0 0 0 0
108 0 0.7598 -0.7598 6.90891e-310 1 0 0 0 0 0
156 0 0.7598 -0.7598 6.90891e-310 1 0 0 0 0 0
208 0 0.7598 -0.7598 6.90891e-310 1 0 0 0 0 0
260 0 0.7598 -0.7598 6.90891e-310 1 0 0 0 0 0
316 0 0.7597 -0.7597 6.90891e-310 1 0 0 0 0 0
372 0 0.7564 -0.7564 6.90891e-310 1 0 0 0 0 0
428 0 0.7518 -0.7518 6.90891e-310 1 0 0 0 0 0
484 0 0.7479 -0.7479 6.90891e-310 1 0 0 0 0 0
537 0 0.7409 -0.7409 6.90891e-310 1 0 0 0 0 0
592 0 0.7326 -0.7326 6.90891e-310 1 0 0 0 0 0
648 0 0.7226 -0.7226 6.90891e-310 1 0 0 0 0 0
704 0 0.7106 -0.7106 6.90891e-310 1 0 0 0 0 0
760 0 0.7012 -0.7012 6.90891e-310 1 0 0 0 0 0
820 0 0.6851 -0.6851 6.90891e-310 1 0 0 0 0 0
872 0 0.6657 -0.6657 6.90891e-310 1 0 0 0 0 0
924 0 0.643 -0.643 6.90891e-310 1 0 0 0 0 0
976 0 0.6257 -0.6257 6.90891e-310 1 0 0 0 0 0
1032 0 0.5965 -0.5965 6.90891e-310 1 0 0 0 0 0
1088 0 0.5626 -0.5626 6.90891e-310 1 0 0 0 0 0
1140 0 0.5372 -0.5372 6.90891e-310 1 0 0 0 0 0
1192 0 0.4947 -0.4947 6.90891e-310 1 0 0 0 0 0
1244 0 0.4464 -0.4464 6.90891e-310 1 0 0 0 0 0
1296 0 0.4108 -0.4108 6.90891e-310 1 0 0 0 0 0
1348 0 0.3529 -0.3529 6.90891e-310 1 0 0 0 0 0
1400 0 0.311 -0.311 6.90891e-310 1 0 0 0 0 0
1456 0 0.244 -0.244 6.90891e-310 1 0 0 0 0 0
1508 0 0.1714 -0.1714 6.90891e-310 1 0 0 0 0 0
1560 0 0.1204 -0.1204 6.90891e-310 1 0 0 0 0 0
1612 0 0.0413 -0.0413 6.90891e-310 1 0 0 0 0 0
1664 0 -0.0407 0.0407 6.90891e-310 1 0 0 0 0 0
1716 0 -0.0953 0.0953 6.90891e-310 1 0 0 0 0 0
1768 0 -0.1751 0.1751 6.90891e-310 1 0 0 0 0 0
1828 0 -0.2667 0.2667 6.90891e-310 1 0 0 0 0 0
1876 0 -0.2945 0.2945 6.90891e-310 1 0 0 0 0 0
1932 0 -0.3416 0.3416 6.90891e-310 1 0 0 0 0 0
1984 0 -0.3832 0.3832 6.90891e-310 1 0 0 0 0 0
2036 0 -0.4048 0.4048 6.90891e-310 1 0 0 0 0 0
2088 0 -0.427 0.427 6.90891e-310 1 0 0 0 0 0
2140 0 -0.4345 0.4345 6.90891e-310 1 0 0 0 0 0
2192 0 -0.4337 0.4337 6.90891e-310 1 0 0 0 0 0
2248 0 -0.4171 0.4171 6.90891e-310 1 0 0 0 0 0
2300 0 -0.3968 0.3968 6.90891e-310 1 0 0 0 0 0
2356 0 -0.3523 0.3523 6.90891e-310 1 0 0 0 0 0
2408 0 -0.2904 0.2904 6.90891e-310 1 0 0 0 0 0
2460 0 -0.2397 0.2397 6.90891e-310 1 0 0 0 0 0
2512 0 -0.1516 0.1516 6.90891e-310 1 0 0 0 0 0
2564 0 -0.0496 0.0496 6.90891e-310 1 0 0 0 0 0
2620 0 0.0245 -0.0245 6.90891e-310 1 0 0 0 0 0
2672 0 0.1401 -0.1401 6.90891e-310 1 0 0 0 0 0
2724 0 0.2582 -0.2582 6.90891e-310 1 0 0 0 0 0
2776 0 0.3356 -0.3356 6.90891e-310 1 0 0 0 0 0
2828 0 0.4425 -0.4425 6.90891e-310 1 0 0 0 0 0
2880 0 0.5054 -0.5054 6.90891e-310 1 0 0 0 0 0
2932 0 0.5807 -0.5807 6.90891e-310 1 0 0 0 0 0
2984 0 0.6284 -0.6284 6.90891e-310 1 0 0 0 0 0
3040 0 0.6418 -0.6418 6.90891e-310 1 0 0 0 0 0
3100 0 0.629 -0.629 6.90891e-310 1 0 0 0 0 0
3152 0 0.5738 -0.5738 6.90891e-310 1 0 0 0 0 0
3204 0 0.4742 -0.4742 6.90891e-310 1 0 0 0 0 0
3256 0 0.3831 -0.3831 6.90891e-310 1 0 0 0 0 0
3312 0 0.2132 -0.2132 6.90891e-310 1 0 0 0 0 0
3372 0 0.0064 -0.0064 6.90891e-310 1 0 0 0 0 0
3424 0 -0.2293 0.2293 6.90891e-310 1 0 0 0 0 0
3476 0 -0.3961 0.3961 6.90891e-310 1 0 0 0 0 0
3528 0 -0.6475 0.6475 6.90891e-310 1 0 0 0 0 0
3580 0 -0.81 0.81 6.90891e-310 1 0 0 0 0 0
3636 0 -1.0353 1 6.90891e-310 1 0 0 0 0 0
3688 0 -1.227 1 6.90891e-310 1 0 0 0 0 0
3736 0 -1.3298 1 6.90891e-310 1 0 0 0 0 0
3788 0 -1.4375 1 6.90891e-310 1 0 0 0 0 0
3840 0 -1.4727 1 6.90891e-310 1 0 0 0 0 0
3896 0 -1.4592 1 6.90891e-310 1 0 0 0 0 0
3948 0 -1.3458 1 6.90891e-310 1 0 0 0 0 0
4004 0 -1.2103 1 6.90891e-310 1 0 0 0 0 0
4056 0 -0.9183 0.9183 6.90891e-310 1 0 0 0 0 0
4108 0 -0.529 0.529 6.90891e-310 1 0 0 0 0 0
4160 0 -0.2171 0.2171 6.90891e-310 1 0 0 0 0 0
4212 0 0.3134 -0.3134 6.90891e-310 1 0 0 0 0 0
4264 0 0.9009 -0.9009 6.90891e-310 1 0 0 0 0 0
4316 0 1.3144 -1 6.90891e-310 1 0 0 0 0 0
4368 0 1.9559 -1 6.90891e-310 1 0 0 0 0 0
4420 0 2.3919 -1 6.90891e-310 1 0 0 0 0 0
4472 0 3.0473 -1 6.90891e-310 1 0 0 0 0 0
4528 0 3.6764 -1 6.90891e-310 1 0 0 0 0 0
4580 0 4.0733 -1 6.90891e-310 1 0 0 0 0 0
4632 0 4.6637 -1 6.90891e-310 1 0 0 0 0 0
4688 0 5.2357 -1 6.90891e-310 1 0 0 0 0 0
4740 0 5.6011 -1 6.90891e-310 1 0 0 0 0 0
4796 0 6.1379 -1 6.90891e-310 1 0 0 0 0 0
4848 0 6.67 -1 6.90891e-310 1 0 0 0 0 0
4904 0 7.0159 -1 6.90891e-310 1 0 0 0 0 0
4952 0 7.5193 -1 6.90891e-310 1 0 0 0 0 0
5016 0 8.0199 -1 6.90891e-310 1 0 0 0 0 0
5068 0 8.5173 -1 6.90891e-310 1 0 0 0 0 0
5120 0 8.8462 -1 6.90891e-310 1 0 0 0 0 0
5172 0 9.3116 -1 6.90891e-310 1 0 0 0 0 0
5224 0 9.7183 -1 6.90891e-310 1 0 0 0 0 0
5276 0 9.9399 -1 6.90891e-310 1 0 0 0 0 0
5328 0 10.1839 -1 6.90891e-310 1 0 0 0 0 0
5380 0 10.2756 -1 6.90891e-310 1 0 0 0 0 0
5432 0 10.3535 -1 6.90891e-310 1 0 0 0 0 0
5484 0 10.3021 -1 6.90891e-310 1 0 0 0 0 0
5536 0 10.1969 -1 6.90891e-310 1 0 0 0 0 0
5588 0 9.9593 -1 6.90891e-310 1 0 0 0 0 0
5644 0 9.7414 -1 6.90891e-310 1 0 0 0 0 0
5696 0 9.3308 -1 6.90891e-310 1 0 0 0 0 0
5748 0 8.8339 -1 6.90891e-310 1 0 0 0 0 0
5800 0 8.4815 -1 6.90891e-310 1 0 0 0 0 0
5856 0 7.924 -1 6.90891e-310 1 0 0 0 0 0
5908 0 7.3353 -1 6.90891e-310 1 0 0 0 0 0
5960 0 7.2934 -1 6.90891e-310 1 0 0 0 0 0
6012 0 7.2678 -1 6.90891e-310 1 0 0 0 0 0
6064 0 7.2252 -1 6.90891e-310 1 0 0 0 0 0
6116 0 7.1894 -1 6.90891e-310 1 0 0 0 0 0
