0 0 0.7598 -0.07598 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
52 0 0.7598 -0.07598 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
104 0 0.7598 -0.07598 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
160 0 0.7598 -0.07598 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
212 0 0.7598 -0.07598 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
265 0 0.7598 -0.07598 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
316 0 0.7599 -0.07629 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
368 0 0.7595 -0.07475 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
420 0 0.759 -0.0744 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
476 0 0.7582 -0.07342 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
529 0 0.7573 -0.07303 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
580 0 0.7567 -0.07387 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
632 0 0.7555 -0.07195 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
684 0 0.7546 -0.07276 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
736 0 0.7531 -0.07081 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
788 0 0.7519 -0.07159 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
840 0 0.7498 -0.06868 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
892 0 0.7473 -0.06723 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
944 0 0.7454 -0.06884 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
996 0 0.7423 -0.06493 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1048 0 0.7399 -0.06679 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1100 0 0.736 -0.0619 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1152 0 0.7314 -0.05934 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1204 0 0.728 -0.0626 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1256 0 0.7223 -0.05513 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1308 0 0.7181 -0.05921 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1360 0 0.7113 -0.05073 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1416 0 0.7035 -0.04695 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1468 0 0.6979 -0.05299 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1520 0 0.689 -0.0422 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1576 0 0.6791 -0.03821 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1628 0 0.672 -0.0459 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1684 0 0.6608 -0.03248 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1732 0 0.649 -0.0295 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1788 0 0.6437 -0.04847 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1840 0 0.6486 -0.07956 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1892 0 0.6387 -0.03417 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
1948 0 0.6376 -0.06046 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
2000 0 0.6402 -0.07182 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
2052 0 0.6446 -0.07766 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
2108 0 0.6469 -0.07159 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
2160 0 0.6487 -0.07027 6.91621e-310 0.1 0 3 0.075 0.00125 1.25
