0 50 0 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
60 50 1.314 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
120 50 2.628 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
172 50 3.942 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
232 50 5.256 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
288 50 6.132 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
346 50 4.9104 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
400 50 0.8854 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
456 50 1.8882 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
508 50 2.0784 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
563 50 1.7467 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
616 50 1.7426 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
672 50 1.9502 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
724 50 2.3027 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
776 50 2.6898 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
828 50 2.9708 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
880 50 3.4033 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
936 50 3.8914 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
992 50 4.4166 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1044 50 4.7885 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1100 50 5.3805 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1152 50 6.0121 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1208 50 6.4548 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1260 50 7.1393 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1316 50 7.8205 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1368 50 8.2725 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1420 50 8.9469 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1472 50 9.6173 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1524 50 10.062 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1580 50 10.7257 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1636 50 11.3853 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1692 50 12.1841 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1744 50 12.4354 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1796 50 13.0612 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1852 50 13.3999 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1908 50 14.2516 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
1960 50 14.7848 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
2012 50 15.505 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
2064 50 15.9027 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
2116 50 16.4957 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
2168 50 16.9133 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
2220 50 17.5558 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
2272 50 18.1718 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
2328 50 18.5849 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
2384 50 19.1934 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
2444 50 19.809 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
2496 50 20.4064 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
2548 50 20.8074 1 6.94412e-310 0.1 0.001 0.01 0.01 0.0001 0.01 6.95286e-310 -8.7468e+306 6.94411e-310
